x1,x2,x3,x4,x5,x6,x7,x8,Label
178.4395100774482,148.85992572784687,9.45283817787004,7.704662500242629,158.33771729942754,163.5003905388016,177.70986018688401,177.2469291210979,1
177.8668199511877,156.30430687423384,6.89895228864683,6.209878694180801,159.41323049348242,166.94047635446367,176.0739305241671,175.04550479279493,1
159.48279726048978,162.22122576158884,8.46105842096175,1.6904405293185107,174.66194878894274,157.41662479729757,175.88747485085142,175.2309044416932,1
155.67108386119367,177.22795145649613,10.244496389462215,11.798838582933431,172.77708996827485,167.42067795595173,178.6681203618077,171.40250532857462,1
171.29307452101682,175.51352653143638,2.6437053728948436,2.0666224513019174,162.30148210431364,159.96650489222793,175.79178810259057,179.24301059707358,1
161.39275308557887,163.08588071128563,3.8520000238948,7.648868949804589,163.00523200767748,160.63252848655728,179.40959005796446,173.00650743371486,1
152.9648103836493,120.07151801659849,42.43943425414918,37.17669482123279,165.52168624224834,177.61899204508137,150.0248840239538,172.67936493137006,1
171.75958995955637,113.10897704735811,17.333254496837984,6.799310297653565,151.43338590270105,161.32802627459427,155.31395900999712,162.47464109099388,1
174.77711093867757,178.88950169628728,4.971707040947658,1.6219785536349338,169.30559539504137,163.55084620657274,178.66403607822488,173.41277923628618,1
170.29982264774898,174.04389824936854,8.895197127436843,1.2629796796003327,163.9586297776003,167.03184978517945,173.9398240519364,170.10454420081805,1
168.9227186403025,177.6144865781493,12.482620616518467,2.3434096301541985,166.9051868820668,156.44716972349818,174.0835315056798,178.298771768483,1
167.18362561686922,165.52218778141193,14.537701866917322,14.931174398411692,163.29902710325308,161.81123119702076,175.39666563607938,179.34899733592977,1
151.35318423894302,175.71627276627498,7.067099832473379,7.734017440604804,178.1921859111722,150.7887339254836,171.06388512811162,177.77697331149506,1
165.43268022263038,169.69906480150547,0.8494572822141061,8.429896123157222,178.7559207864888,154.46288328340216,167.35714251105387,179.5748408742622,1
164.51570062714634,145.26086475181825,11.942155919010737,10.658339242249331,166.64043443942424,158.5767872972504,178.61514878908122,178.63882619105505,1
171.81454794879394,149.82802876914803,11.00693161642078,4.163188805742328,166.44922606389497,161.94196534607374,179.68316279534983,178.2449761979751,1
160.88641283685084,135.75236391535148,7.435672687055142,17.891613287645427,164.9724583932667,169.490606762066,175.24579580195473,169.71806763590268,1
169.2750168176862,152.43811924783864,22.408455708827958,6.643805521190037,162.45957591436076,164.30815571743182,177.1447884785789,172.83265314680816,1
175.76520764487793,139.2661437941334,7.707619991156205,6.499326810548938,164.14130718371928,168.6193320191261,179.32448966520715,171.3645364557947,1
164.4688763288779,155.1727542069055,12.16901001732816,16.689889457133194,159.90220827562936,159.48128984395504,173.92915560804587,177.99784176198222,1
176.83734459490972,162.69714977186848,8.952917751588252,15.92422583625502,163.3659590392393,163.72754954281316,170.98994260321894,175.03283467341245,1
135.77302380183403,60.33708468819117,41.79408620384668,43.91570243859433,169.92693812480397,169.17882163445694,143.6195520560768,161.76925754236132,1
166.77439553040318,158.6247559026458,5.908026624283152,6.325055463776096,161.7921034031789,159.94795675892976,172.59980888599463,179.12203111614258,1
147.53439071765524,160.84702504382312,5.105190939509034,12.475124895262024,171.07680444858875,155.47029830613067,173.08866520582126,177.56847532168473,1
