x1,x2,x3,x4,x5,x6,x7,x8,Label
109.98310652189997,60.210426216402105,19.983106521899987,29.744881296942214,171.86989764584402,157.61986494804043,3.846030090047372,9.321294617546148,1
90.0,74.74488129694221,22.38013505195957,29.74488129694223,173.56526084896325,156.3706222693432,0.8442977395374142,19.815302896366465,1
113.19859051364818,47.0309142368531,12.724355685422374,24.844236343405125,135.51616422976485,148.84069549165562,22.13975228511395,8.259437979878806,1
69.34108993669253,23.749494492866752,57.52880770915151,45.0,144.6887865603668,170.53767779197437,26.695565255469074,0.9751531430925672,1
57.642152327889846,107.10272896905238,81.3927751882411,157.24902365721235,163.38032314001106,170.48954357239958,0.9601745666663414,3.551733354820406,1
99.46232220802563,16.26020470831196,49.39870535499555,76.7594800848128,130.6012946450045,96.93013349666319,45.62959860841026,8.130102354155982,1
119.74488129694222,113.19859051364818,20.556045219583464,81.86989764584403,110.55604521958347,166.32869286780416,42.56335175318987,28.926425835253614,1
109.98310652189997,98.13010235415598,13.240519915187212,30.749967302196406,166.75948008481282,157.61986494804043,67.16634582208246,10.784297867562595,1
109.98310652189997,111.80140948635182,13.240519915187212,44.421274434392245,166.75948008481282,157.61986494804043,4.899092453787775,10.784297867562595,1
90.0,48.11343874805721,6.1155035662854,32.47119229084849,176.10752376484407,166.7594800848128,4.436055923050888,14.656751115760429,1
100.00797980144131,25.964875600609574,10.007979801441346,13.2405199151872,171.86989764584402,171.86989764584402,4.9791058439983065,13.90612458598947,1
102.0947570770121,31.159304508344384,16.608745535013362,12.90740867126584,173.72969059043865,167.62968643571287,5.26470692497059,16.709490260263717,1
90.0,38.58669585713389,7.352379359892351,41.56146921167082,177.34439955845102,170.9097230791777,7.870716794399994,23.55226367289465,1
106.6992442339936,59.03624346792647,16.69924423399363,54.46232220802562,170.53767779197437,180.0,2.0072081248412803,18.517152180454538,1
105.25511870305775,48.6619355755198,15.255118703057784,32.66091272167381,170.9097230791777,178.66778014613035,2.885855523381031,15.972132147005167,1
113.19859051364818,18.434948822922006,23.198590513648185,12.09475707701211,157.61986494804043,169.71462202505253,5.098636680142931,7.876302111569688,1
70.01689347809997,37.8749836510982,19.983106521899973,22.38013505195957,180.0,157.61986494804043,12.2647737278924,18.434948822922006,1
93.36646066342979,49.02826366648515,17.083086947362787,34.99202019855866,176.10752376484407,158.74949449286675,4.436055923050888,9.71325102494028,1
150.25511870305778,56.30993247402022,45.0,11.309932474020208,169.9920201985587,116.565051177078,3.290590529052935,8.130102354155978,1
77.56043798115347,150.70863782901574,131.04244688587212,119.74488129694222,172.64762064010765,161.565051177078,13.65041913475699,9.323591778138013,1
90.0,63.43494882292201,6.1155035662854,45.0,173.8844964337146,171.86989764584402,11.142889858339325,15.972132147005167,1
49.18491612511842,32.560437981153456,142.1250163489018,30.71282771515886,173.8844964337146,177.6626941408762,8.207216411918148,16.44968985301081,1
138.36646066342982,151.69924423399362,20.556045219583464,90.0,163.2066961749429,180.0,0.07211548049963942,24.10223450116114,1
116.565051177078,53.664135433108065,26.565051177077994,23.198590513648185,180.0,167.47119229084848,7.800187884181708,8.166643024911767,1
94.76364169072617,40.601294645004465,21.03751102542181,20.22485943116808,166.34235749418787,165.5297058999341,4.9791058439983065,12.09475707701211,1
67.38013505195958,80.53767779197437,110.89776549883882,45.0,177.1482710059721,161.565051177078,12.319915406714248,3.416588191771339,1
24.938004767803708,19.536654938128375,162.25881076596252,134.21351810846545,179.80445202372914,159.67686317033704,8.325650330426837,16.38954033403479,1
135.0,14.71333079014539,18.43494882292202,15.255118703057784,131.82016988013578,172.87498365109818,16.891695744674493,15.945395900922861,1
142.9434718105904,38.99099404250547,29.314094079933586,34.99202019855866,176.65318135825981,164.66180385949465,3.6468859901286694,9.965037497686502,1
102.0947570770121,45.0,18.43494882292202,67.38013505195957,173.65980825409008,175.81508387488157,11.142889858339325,18.43494882292202,1
102.0947570770121,42.82525588538995,16.99384953079987,21.66595872329023,174.11479458622517,166.97080519205625,5.26470692497059,10.304846468766035,1
70.01689347810004,35.104490737381944,10.954062643398336,16.852594900303405,169.04593735660166,165.0101376403182,13.109208198154292,12.339087278326204,1
148.19061071220685,37.42586579871531,23.198590513648185,17.10272896905237,180.0,169.99202019855866,10.097504384075283,14.094254699719807,1
125.53767779197437,44.421274434392245,90.0,21.80140948635181,169.2157021324374,171.86989764584402,2.324910330591684,15.972132147005167,1
120.46554491945989,57.61188514659911,84.95754893082908,28.65182845264875,166.8274465766731,165.5297058999341,2.539680450340693,15.972132147005167,1
109.98310652189997,38.06161419466377,5.527540151656168,28.926425835253614,174.47245984834382,173.8844964337146,9.162347045721717,14.656751115760429,1
102.0947570770121,48.41658819177134,12.09475707701211,40.60129464500447,167.47119229084848,178.12212255271461,3.91315952498739,16.55707137563666,1
158.19859051364818,42.90109406679646,0.4476141708605583,16.00861299131965,157.24902365721235,148.73626830562256,60.32691788792218,11.633633998940438,1
106.6992442339936,39.680106082193156,16.69924423399363,21.80140948635181,180.0,180.0,13.65041913475699,18.434948822922006,1
102.0947570770121,60.210426216402105,12.09475707701211,29.744881296942214,170.53767779197437,158.74949449286675,2.196970445497375,5.965606050174232,1
68.19859051364818,31.748581135065407,35.83765295427828,12.007477424149041,16.429301451533405,164.02786785299486,149.53445508054014,1.6885022548209416,1
38.32553095288243,135.0,15.945395900922861,45.0,164.05460409907712,131.49646835521554,8.145208016741153,13.38325947915959,1
